"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"775","tire",0,1,0,0,0,1
"776","tune",0,1,0,2,0,1
"777","twenty",0,1,7,6,0,6
"778","un",0,1,0,0,0,1
"779","v.a",0,1,0,0,0,0
"780","web",0,1,0,0,1,0
"781","whitehouse",0,1,0,2,3,0
"782","worth",0,1,7,6,0,6
"783","x",0,1,0,1,0,0
"784","z",0,1,0,0,1,0
"785","retire",0,0,5,1,2,0
"786","who",0,0,5,3,0,0
"787","harvard",0,0,4,0,0,1
"788","ratio",0,0,4,1,0,3
"789","weaken",0,0,4,0,0,0
"790","weak",0,0,3,1,1,0
"791","consider",0,0,2,2,0,1
"792","don",0,0,2,0,0,0
"793","mac",0,0,2,1,2,1
"794","mid",0,0,2,2,0,0
"795","navy",0,0,2,0,5,1
"796","tech",0,0,2,1,0,0
"797","teenage",0,0,2,0,0,0
"798","v",0,0,2,4,0,1
"799","youve",0,0,2,6,0,3
"800","abort",0,0,1,0,1,0
"801","abraham",0,0,1,0,0,4
"802","amend",0,0,1,0,0,1
"803","ap",0,0,1,0,0,0
"804","ar",0,0,1,1,0,0
"805","author",0,0,1,0,0,1
"806","cas",0,0,1,0,0,0
"807","chase",0,0,1,0,0,0
"808","che",0,0,1,0,1,0
"809","december",0,0,1,6,0,0
"810","down",0,0,1,0,0,0
"811","eased",0,0,1,0,0,0
"812","founded",0,0,1,0,3,1
"813","greed",0,0,1,0,0,0
"814","hani",0,0,1,0,0,0
"815","has",0,0,1,0,0,0
"816","ix",0,0,1,0,0,0
"817","j",0,0,1,0,0,0
"818","leased",0,0,1,0,0,0
"819","lo",0,0,1,3,3,0
"820","meat",0,0,1,0,3,0
"821","mini",0,0,1,0,0,0
"822","pending",0,0,1,0,1,1
"823","picture",0,0,1,1,3,1
"824","pled",0,0,1,0,0,1
"825","proper",0,0,1,1,1,1
"826","ray",0,0,1,2,0,0
"827","rod",0,0,1,0,0,0
"828","ros",0,0,1,0,0,0
"829","sam",0,0,1,0,1,0
"830","society",0,0,1,1,3,0
"831","suicide",0,0,1,1,3,3
"832","sum",0,0,1,0,0,0
"833","tb",0,0,1,0,0,0
"834","tester",0,0,1,0,0,0
"835","till",0,0,1,1,0,2
"836","uniform",0,0,1,1,3,0
"837","uri",0,0,1,0,0,0
"838","consume",0,0,0,5,0,2
"839","e.u",0,0,0,2,0,0
"840","blue",0,0,0,1,3,0
"841","climb",0,0,0,1,0,0
"842","geo",0,0,0,1,0,0
"843","happened",0,0,0,1,1,5
"844","heavily",0,0,0,1,0,4
"845","inch",0,0,0,1,1,1
"846","isto",0,0,0,1,0,0
"847","lion",0,0,0,1,0,0
"848","mes",0,0,0,1,0,0
"849","minu",0,0,0,1,0,0
"850","nc",0,0,0,1,0,0
"851","nsa",0,0,0,1,0,1
"852","oct",0,0,0,1,1,0
"853","oh",0,0,0,1,1,0
"854","op",0,0,0,1,2,0
"855","ped",0,0,0,1,0,1
"856","rally",0,0,0,1,2,1
"857","republic",0,0,0,1,2,3
"858","rio",0,0,0,1,0,0
"859","serie",0,0,0,1,3,0
"860","sider",0,0,0,1,0,0
"861","tab",0,0,0,1,0,0
"862","through",0,0,0,1,0,0
"863","tone",0,0,0,1,0,0
"864","ut",0,0,0,1,0,0
"865","wide",0,0,0,1,0,0
"866","accuse",0,0,0,0,2,1
"867","bet",0,0,0,0,2,0
"868","cup",0,0,0,0,2,0
"869","dem",0,0,0,0,2,1
"870","riot",0,0,0,0,2,0
"871","ali",0,0,0,0,1,1
"872","ayer",0,0,0,0,1,2
"873","baseball",0,0,0,0,1,3
"874","bat",0,0,0,0,1,0
"875","cabin",0,0,0,0,1,0
"876","ches",0,0,0,0,1,0
"877","danger",0,0,0,0,1,0
"878","debunk",0,0,0,0,1,0
"879","hip",0,0,0,0,1,0
"880","maj",0,0,0,0,1,0
"881","obamacar",0,0,0,0,1,0
"882","olen",0,0,0,0,1,0
"883","r.i",0,0,0,0,1,0
"884","sanders",0,0,0,0,1,0
"885","sing",0,0,0,0,1,0
"886","sooner",0,0,0,0,1,2
"887","blow",0,0,0,0,0,4
"888","meth",0,0,0,0,0,2
"889","tent",0,0,0,0,0,2
"890","ak",0,0,0,0,0,1
"891","ate",0,0,0,0,0,1
"892","b",0,0,0,0,0,1
"893","bath",0,0,0,0,0,1
"894","bi",0,0,0,0,0,1
"895","doll",0,0,0,0,0,1
"896","est",0,0,0,0,0,1
"897","flee",0,0,0,0,0,1
"898","ged",0,0,0,0,0,1
"899","ky",0,0,0,0,0,1
"900","l.a",0,0,0,0,0,1
"901","posed",0,0,0,0,0,1
"902","pp",0,0,0,0,0,1
"903","prefer",0,0,0,0,0,1
"904","rd",0,0,0,0,0,1
"905","ring",0,0,0,0,0,1
"906","up",0,0,0,0,0,1
"907","wal",0,0,0,0,0,1
