"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"768","rainy",2,0,3,1,0,4
"769","randi",2,1,0,0,0,0
"770","re",2,3,4,3,1,4
"771","recession",2,3,2,7,1,6
"772","renewable",2,1,3,0,0,0
"773","represented",2,0,0,1,0,0
"774","rest",2,1,6,1,0,5
"775","rich",2,2,1,7,0,2
"776","rid",2,2,1,0,2,4
"777","room",2,1,1,2,1,2
"778","rose",2,0,1,0,2,1
"779","saysthe",2,0,0,0,0,0
"780","screwdriver",2,0,0,0,0,0
"781","secure",2,0,2,0,1,0
"782","sell",2,4,2,3,4,4
"783","september",2,0,0,2,0,0
"784","serving",2,2,5,1,6,5
"785","sexually",2,0,0,1,1,0
"786","shade",2,1,0,0,0,0
"787","she",2,4,0,1,2,0
"788","shoot",2,0,1,0,2,0
"789","showed",2,4,1,0,1,0
"790","sided",2,0,0,1,0,0
"791","sidewalk",2,1,0,0,0,0
"792","span",2,1,0,0,0,0
"793","speech",2,8,1,1,0,1
"794","stopped",2,1,8,3,0,5
"795","storm",2,0,0,3,0,0
"796","strangulation",2,0,0,0,0,0
"797","subject",2,3,0,2,1,0
"798","sued",2,1,1,0,0,3
"799","takeover",2,3,0,0,4,1
"800","talk",2,5,1,2,2,2
"801","targeting",2,0,1,0,0,0
"802","taxed",2,5,2,1,0,0
"803","throw",2,2,1,0,0,0
"804","toll",2,1,0,3,0,4
"805","toy",2,0,1,0,0,0
"806","tran",2,3,2,4,1,1
"807","treat",2,1,2,0,0,0
"808","trusted",2,0,0,0,0,1
"809","try",2,1,2,3,0,0
"810","udall",2,0,0,0,0,0
"811","unconstitutional",2,3,0,1,0,1
"812","uninsured",2,1,3,4,1,8
"813","unit",2,1,1,0,0,0
"814","upgrade",2,0,0,0,0,0
"815","urged",2,0,0,0,0,0
"816","vet",2,1,0,0,1,1
"817","visited",2,0,0,0,1,1
"818","warm",2,0,0,0,0,0
"819","waste",2,2,2,5,1,1
"820","watt",2,0,0,0,0,1
"821","weakened",2,0,0,0,0,0
"822","wealth",2,2,3,6,0,8
"823","wisconsinite",2,5,0,1,0,0
"824","within",2,5,4,7,0,8
"825","woman",2,5,4,5,1,9
"826","abc",1,0,0,0,0,3
"827","abolish",1,3,1,0,0,1
"828","abolishing",1,3,0,0,0,0
"829","absolutely",1,2,1,2,3,1
"830","absorb",1,0,0,0,0,0
"831","abuse",1,3,1,1,0,6
"832","abused",1,0,0,0,1,0
"833","accumulate",1,0,0,0,0,0
"834","acorn",1,3,1,0,0,0
"835","activate",1,0,0,0,0,0
"836","actual",1,1,3,4,1,1
"837","adjusted",1,0,4,2,0,0
"838","administer",1,0,0,0,0,0
"839","admission",1,0,0,2,0,0
"840","advance",1,2,0,1,0,0
"841","advertising",1,0,0,1,2,1
"842","advisory",1,1,0,0,3,0
"843","afford",1,2,2,4,1,0
"844","africa",1,4,1,8,0,4
"845","ag",1,0,0,1,0,0
"846","agricultural",1,0,0,0,0,2
"847","ample",1,0,1,0,0,0
"848","analysi",1,0,3,0,0,0
"849","answer",1,1,1,3,3,0
"850","apology",1,0,0,0,3,0
"851","arabic",1,0,0,0,1,0
"852","assad",1,1,2,1,0,0
"853","attend",1,0,1,5,1,3
"854","averaged",1,2,0,0,0,0
"855","avoid",1,2,4,1,1,2
"856","banned",1,0,2,3,3,1
"857","base",1,2,0,3,1,2
"858","begging",1,2,0,0,0,0
"859","ben",1,1,1,0,0,0
"860","bernie",1,4,7,6,5,4
"861","beyond",1,0,3,1,0,0
"862","bidder",1,0,0,0,1,0
"863","bigger",1,1,1,1,1,5
"864","bin",1,1,4,0,1,0
"865","black",1,16,19,7,5,6
"866","blame",1,1,1,0,1,0
"867","bobby",1,0,0,0,1,0
"868","bonding",1,0,0,0,1,0
"869","brat",1,1,0,1,0,1
"870","british",1,0,0,0,0,0
"871","c",1,0,0,0,0,1
"872","cannon",1,0,0,0,0,2
"873","carol",1,1,0,0,0,0
"874","carve",1,0,0,0,0,0
"875","casting",1,0,0,0,0,0
"876","catholic",1,0,0,2,0,0
"877","causing",1,2,0,0,1,0
"878","ceiling",1,3,1,5,0,6
"879","celebrate",1,1,0,1,1,0
"880","challenger",1,2,2,0,0,4
"881","chamber",1,2,2,0,0,4
"882","chart",1,0,0,0,1,0
"883","christopher",1,0,0,0,1,0
"884","cicilline",1,6,0,2,1,2
"885","clarke",1,0,0,2,0,0
"886","clip",1,1,0,0,0,1
"887","clothing",1,0,3,0,0,0
"888","clunker",1,3,2,0,0,0
"889","cnbc",1,2,0,0,0,0
"890","coalition",1,0,0,2,0,0
"891","color",1,1,2,1,0,1
"892","colorado",1,4,6,2,0,0
"893","columbia",1,1,2,1,3,1
"894","committed",1,0,5,3,1,1
"895","commonwealth",1,1,0,0,1,3
"896","compensation",1,0,0,0,1,4
"897","comply",1,0,0,0,0,1
"898","conclude",1,1,0,1,0,0
"899","confirm",1,1,1,0,1,0
"900","consecutive",1,4,2,1,0,5
"901","controversial",1,0,0,0,1,0
"902","convention",1,3,1,6,0,4
"903","convert",1,1,0,1,0,0
"904","cooper",1,0,1,0,0,0
"905","corn",1,1,2,0,0,0
"906","corrupt",1,1,0,0,0,0
"907","cory",1,0,3,0,1,0
"908","count",1,1,2,5,1,3
"909","countie",1,3,0,6,0,8
"910","counting",1,1,0,1,2,0
"911","cracking",1,0,0,0,0,2
"912","curbelo",1,2,0,0,0,0
"913","d.c",1,3,6,3,2,5
"914","da",1,0,0,0,0,0
"915","damage",1,1,0,2,3,0
"916","damaging",1,0,0,0,1,0
"917","dating",1,0,1,3,0,0
"918","decline",1,2,3,3,0,1
"919","dedicated",1,0,0,2,1,0
"920","default",1,0,2,0,0,2
"921","degrade",1,0,0,0,0,0
"922","dekalb",1,0,1,5,0,1
"923","depend",1,1,0,2,1,0
"924","deport",1,2,2,1,0,0
"925","desk",1,2,0,0,0,0
"926","destruction",1,0,0,0,0,2
"927","differ",1,0,0,0,0,0
"928","disability",1,2,1,0,0,3
"929","disappeared",1,0,0,2,0,0
"930","dishonest",1,2,0,0,0,0
"931","disrespect",1,0,0,0,1,0
"932","dividend",1,0,0,0,1,0
"933","doctored",1,0,0,0,1,0
"934","document",1,0,2,0,3,0
"935","documented",1,0,1,1,0,1
"936","dragged",1,0,0,0,1,0
"937","du",1,1,0,0,0,0
"938","ease",1,0,0,0,0,0
"939","ed",1,0,1,2,2,1
"940","el",1,1,1,1,1,0
"941","elective",1,2,0,0,0,0
"942","elementary",1,0,3,3,0,0
"943","eligible",1,3,0,1,2,5
"944","ending",1,1,2,1,1,2
"945","endorse",1,2,0,0,3,1
"946","enjoy",1,0,1,0,0,0
"947","enrich",1,0,0,0,0,0
"948","enterprise",1,0,0,1,2,0
"949","era",1,2,1,5,0,1
"950","exact",1,0,1,0,0,1
"951","exaggerated",1,0,0,0,1,0
"952","exonerated",1,0,0,0,1,0
"953","exposed",1,2,0,0,0,0
"954","face",1,5,3,0,8,0
"955","fancy",1,0,3,0,0,0
"956","fast",1,1,2,3,0,2
"957","filed",1,0,0,1,3,1
"958","filibuster",1,4,0,1,0,0
"959","finish",1,1,0,3,0,0
"960","fiorina",1,0,0,3,0,0
"961","fiscal",1,5,12,4,1,4
"962","fl",1,0,1,1,0,0
"963","flying",1,3,0,0,0,0
"964","ford",1,0,0,1,0,1
"965","forever",1,0,0,0,1,0
"966","form",1,8,4,3,1,1
"967","fortune",1,0,2,4,0,0
"968","forty",1,2,1,9,1,4
"969","frederica",1,0,0,0,1,0
"970","fresh",1,0,0,1,1,0
"971","freshman",1,0,0,0,1,0
"972","friendly",1,1,3,1,0,0
"973","front",1,0,2,2,2,1
"974","garden",1,0,0,0,0,0
"975","gardening",1,0,0,0,1,0
"976","garland",1,1,0,0,0,0
"977","gelber",1,0,0,0,1,0
"978","gen",1,1,0,0,2,0
"979","generate",1,0,2,6,1,0
"980","generation",1,0,4,4,0,2
"981","genocide",1,0,0,0,1,0
"982","gift",1,0,3,2,0,0
"983","gingrich",1,2,3,5,3,7
"984","grab",1,0,0,0,0,0
"985","graduation",1,2,11,7,0,3
"986","greater",1,3,8,3,0,5
"987","greene",1,1,0,0,0,3
"988","greenspan",1,0,0,0,1,0
"989","gros",1,1,1,2,1,5
"990","ground",1,4,5,1,0,2
"991","h",1,0,0,0,0,0
"992","hammer",1,0,0,0,1,2
"993","harri",1,0,0,2,0,0
"994","harvey",1,0,0,0,2,0
"995","headquarter",1,1,1,0,2,3
"996","hedge",1,3,0,0,0,1
"997","hey",1,0,0,1,0,0
"998","hill",1,2,0,0,0,0
"999","historical",1,1,2,0,0,0
"1000","hode",1,0,0,0,0,0
"1001","hole",1,0,3,0,0,1
"1002","holiday",1,2,4,0,4,1
"1003","homosexuality",1,2,0,0,0,0
"1004","honor",1,0,0,1,0,2
"1005","hose",1,0,0,0,0,0
"1006","hussein",1,1,0,0,4,1
"1007","ice",1,0,2,0,1,0
"1008","identifiable",1,0,0,0,1,0
"1009","ii",1,2,6,3,1,4
"1010","immediate",1,0,1,0,0,2
"1011","implement",1,0,0,0,0,1
"1012","imposing",1,0,0,0,1,0
"1013","included",1,5,2,0,0,3
"1014","inform",1,0,0,1,0,0
"1015","information",1,4,4,2,2,0
"1016","injurie",1,0,0,1,2,1
"1017","insecure",1,0,0,0,1,0
"1018","inside",1,2,0,0,2,1
"1019","instruction",1,1,0,0,1,0
"1020","insured",1,0,0,0,1,2
"1021","internet",1,3,7,6,0,2
"1022","interstate",1,0,0,2,0,0
"1023","iranian",1,5,2,1,3,1
"1024","islamist",1,0,0,1,2,0
"1025","jackson",1,0,0,0,2,0
"1026","joanne",1,0,0,1,2,0
"1027","jon",1,3,3,2,0,4
"1028","josh",1,2,1,1,3,0
"1029","junket",1,0,0,0,3,0
"1030","kenya",1,4,0,1,1,0
"1031","kloppenburg",1,0,0,1,2,0
"1032","la",1,2,0,1,0,0
"1033","lac",1,1,0,0,0,0
"1034","lance",1,0,0,0,0,0
"1035","latino",1,1,2,5,0,6
"1036","legalizing",1,2,0,0,0,0
"1037","limbaugh",1,0,0,0,1,0
"1038","ll",1,0,0,0,0,0
"1039","loading",1,0,0,0,0,0
"1040","los",1,3,2,1,1,2
"1041","lynch",1,1,0,2,1,0
"1042","m",1,1,0,0,0,1
"1043","mandatory",1,0,1,3,4,2
"1044","massage",1,0,1,0,0,0
"1045","medicine",1,1,1,3,2,0
"1046","merrick",1,2,0,0,0,0
"1047","merry",1,0,0,0,1,0
"1048","message",1,0,0,0,1,0
"1049","metro",1,1,2,5,0,2
"1050","mexican",1,3,4,2,6,3
"1051","might",1,4,2,0,2,1
"1052","min",1,0,0,0,0,0
"1053","mind",1,0,0,2,1,0
"1054","minimize",1,0,0,0,1,0
"1055","minister",1,0,1,4,1,0
"1056","mirror",1,0,0,0,0,1
"1057","monkey",1,0,0,0,1,0
"1058","mortgage",1,3,2,3,3,7
"1059","mosque",1,3,0,0,0,2
"1060","mount",1,0,0,0,0,0
"1061","moved",1,1,4,2,2,2
"1062","murray",1,0,0,2,0,0
"1063","nationalize",1,0,0,0,0,0
"1064","near",1,3,7,3,0,5
"1065","negotiate",1,0,0,1,0,0
"1066","newt",1,2,3,3,3,6
"1067","night",1,4,2,3,1,1
"1068","nixon",1,0,0,1,0,3
"1069","nobody",1,6,1,2,4,3
"1070","nomination",1,0,4,5,1,2
"1071","notice",1,2,0,0,0,0
"1072","november",1,3,7,3,1,1
"1073","oath",1,0,0,0,1,0
"1074","odd",1,0,0,0,0,1
"1075","offend",1,0,0,0,0,0
"1076","olympic",1,0,0,2,0,0
"1077","openly",1,4,0,0,2,2
"1078","opportunity",1,4,0,2,0,3
"1079","outsourcing",1,1,3,0,0,0
"1080","ovide",1,0,0,0,0,0
"1081","owe",1,2,0,9,0,1
"1082","pack",1,1,1,0,0,2
"1083","pam",1,0,0,0,0,0
"1084","panel",1,1,3,1,7,3
"1085","paper",1,3,0,1,2,2
"1086","particular",1,0,1,0,0,0
"1087","partie",1,2,0,6,0,1
"1088","partisan",1,1,3,1,0,0
"1089","passage",1,2,4,0,0,1
"1090","pediatric",1,0,0,1,0,0
"1091","percentage",1,4,5,13,0,6
"1092","performed",1,0,1,1,2,0
"1093","pete",1,3,3,0,0,1
"1094","peter",1,1,1,0,1,0
"1095","petition",1,0,3,0,0,4
"1096","phil",1,0,0,1,2,0
"1097","photo",1,3,2,4,2,6
"1098","piece",1,0,0,2,1,4
"1099","pill",1,1,1,1,0,0
"1100","pine",1,0,0,1,0,0
"1101","pizza",1,0,0,3,0,0
"1102","played",1,0,0,1,2,3
"1103","politifact",1,2,3,0,3,0
"1104","ponzi",1,4,2,0,0,0
"1105","pop",1,0,0,1,0,0
"1106","pope",1,0,0,0,1,0
"1107","porter",1,1,0,0,0,0
"1108","pose",1,2,0,0,1,0
"1109","positive",1,0,5,0,0,2
"1110","potentially",1,2,0,2,2,0
"1111","predator",1,1,3,0,0,0
"1112","preference",1,0,0,0,0,3
"1113","presided",1,0,0,2,2,0
"1114","prevent",1,4,3,4,4,2
"1115","prime",1,0,1,4,1,0
"1116","privacy",1,2,0,0,0,0
"1117","production",1,1,4,5,0,2
"1118","progres",1,0,2,0,0,0
"1119","projected",1,1,1,7,0,2
"1120","promoted",1,0,0,2,0,0
"1121","prop",1,0,1,0,0,0
"1122","prosser",1,0,0,0,1,0
"1123","protest",1,2,0,1,3,1
"1124","purchase",1,6,1,2,1,5
"1125","putin",1,0,0,1,2,0
"1126","putting",1,3,5,3,0,0
"1127","quality",1,1,2,1,0,0
"1128","racist",1,1,0,0,2,0
"1129","racked",1,0,1,0,0,0
"1130","ranche",1,0,0,0,0,0
"1131","ranger",1,0,0,0,1,0
"1132","ranking",1,0,6,0,0,0
"1133","recently",1,8,4,3,5,1
"1134","recover",1,0,0,0,0,0
"1135","recovery",1,6,12,2,0,5
"1136","recruiting",1,0,3,0,0,1
"1137","redistricting",1,6,1,0,0,2
"1138","referral",1,0,0,0,1,0
"1139","referring",1,3,0,0,0,0
"1140","regime",1,1,2,2,3,0
"1141","religion",1,0,1,0,2,0
"1142","remain",1,2,6,8,0,1
"1143","removing",1,0,1,0,2,0
"1144","renegotiate",1,0,0,0,0,0
"1145","repair",1,4,0,1,0,1
"1146","restrict",1,1,1,0,0,0
"1147","restrictive",1,0,1,0,0,4
"1148","ri",1,0,1,2,1,0
"1149","richardson",1,0,0,2,0,0
"1150","richest",1,0,1,7,0,2
"1151","risen",1,0,4,4,0,1
"1152","roll",1,3,0,1,0,2
"1153","roughly",1,5,7,5,1,1
"1154","rush",1,0,0,2,2,1
"1155","sac",1,0,0,0,0,0
"1156","safer",1,0,0,0,0,2
"1157","sand",1,0,0,1,0,0
"1158","sander",1,4,8,9,4,5
"1159","sarah",1,3,3,0,6,3
"1160","sat",1,2,1,0,0,1
"1161","scholar",1,0,1,0,0,0
"1162","scrap",1,0,0,0,1,0
"1163","screaming",1,0,0,0,1,0
"1164","sean",1,1,0,0,2,0
"1165","search",1,1,1,2,0,0
"1166","selective",1,0,1,0,0,0
"1167","sharia",1,1,0,1,3,0
"1168","shea",1,1,0,0,0,0
"1169","shell",1,0,0,2,0,0
"1170","short",1,0,3,3,0,0
"1171","shortfall",1,3,0,2,0,0
"1172","side",1,5,6,2,4,1
"1173","sixth",1,1,0,6,0,1
"1174","skin",1,0,0,0,0,0
"1175","soar",1,0,1,0,0,0
"1176","socialist",1,2,0,0,7,1
"1177","solar",1,2,9,3,5,2
"1178","solyndra",1,0,0,0,1,0
"1179","soro",1,1,0,0,2,0
"1180","spill",1,0,3,4,0,1
"1181","spoken",1,2,0,0,0,3
"1182","spy",1,0,0,0,0,1
"1183","stadium",1,1,6,4,0,1
"1184","standardized",1,2,0,0,0,0
"1185","star",1,1,3,0,0,2
"1186","statewide",1,0,3,6,0,3
"1187","steve",1,5,1,1,3,1
"1188","stood",1,1,5,3,3,6
"1189","structural",1,2,0,2,0,0
"1190","sudden",1,2,0,0,1,0
"1191","suing",1,1,0,0,0,0
"1192","super",1,6,4,2,1,1
"1193","talking",1,8,1,0,2,2
"1194","tallahassee",1,0,0,2,0,0
"1195","teenager",1,0,3,0,0,0
"1196","telling",1,0,1,0,4,1
"1197","terry",1,4,0,1,0,0
"1198","thom",1,0,1,2,0,0
"1199","thompson",1,2,7,2,0,2
"1200","thor",1,0,0,0,0,0
"1201","ticking",1,0,0,0,0,0
"1202","tommy",1,2,7,2,0,2
"1203","ton",1,1,1,0,0,0
"1204","tour",1,0,0,0,3,2
"1205","trayvon",1,0,0,0,1,0
"1206","treaty",1,3,1,0,2,0
"1207","tremendou",1,3,0,1,0,0
"1208","trie",1,1,1,0,0,0
"1209","trouble",1,0,3,0,0,0
"1210","trust",1,2,3,0,1,4
"1211","twin",1,0,0,1,0,0
"1212","ultimately",1,0,1,3,0,0
"1213","undocumented",1,3,8,8,0,4
"1214","unfair",1,1,1,1,0,0
"1215","unionized",1,0,0,0,0,2
"1216","universal",1,2,1,1,0,4
"1217","unles",1,1,3,0,0,0
"1218","unsuccessful",1,1,0,0,0,0
"1219","uv",1,0,0,0,0,0
"1220","uva",1,0,0,0,0,0
"1221","vaccine",1,7,0,2,0,3
"1222","van",1,2,1,1,0,1
"1223","vern",1,0,0,0,0,0
"1224","vetoed",1,0,1,6,0,3
"1225","viagra",1,0,0,0,1,0
"1226","victim",1,3,7,6,4,6
"1227","victory",1,3,0,1,0,0
"1228","viewer",1,2,0,0,0,0
"1229","vladimir",1,0,0,1,2,0
"1230","waiver",1,0,3,0,0,0
"1231","walk",1,1,1,2,1,3
"1232","warrant",1,1,1,0,1,3
"1233","what",1,0,2,2,0,1
"1234","willing",1,0,2,0,2,0
"1235","wilson",1,0,0,0,1,0
"1236","wise",1,0,1,0,0,0
"1237","wolf",1,1,0,0,0,0
"1238","woo",1,0,0,0,0,0
"1239","wood",1,1,0,0,0,0
"1240","worse",1,3,6,1,0,2
"1241","wounded",1,0,3,1,0,0
"1242","wrap",1,0,0,0,0,0
"1243","ye",1,3,3,0,0,0
"1244","youd",1,0,0,0,1,0
"1245","zip",1,1,0,0,0,0
"1246","zone",1,0,2,0,2,0
"1247","arm",0,7,2,2,0,1
"1248","primary",0,7,8,8,4,7
"1249","science",0,7,2,3,1,2
"1250","scientist",0,7,2,1,0,1
"1251","authority",0,6,4,2,0,7
"1252","debunked",0,6,0,0,0,0
"1253","infrastructure",0,6,1,3,0,2
"1254","investigation",0,6,2,5,1,2
"1255","payment",0,6,0,1,4,6
"1256","anyone",0,5,5,4,1,0
"1257","changing",0,5,0,1,0,1
"1258","destroyed",0,5,0,0,0,0
"1259","involved",0,5,1,3,0,2
"1260","maybe",0,5,0,2,1,5
"1261","registration",0,5,1,0,3,2
"1262","repealing",0,5,4,2,0,0
"1263","several",0,5,5,3,0,3
"1264","television",0,5,2,0,1,2
"1265","tennessee",0,5,1,2,1,3
"1266","anything",0,4,4,6,6,0
"1267","bracket",0,4,0,0,0,1
"1268","broken",0,4,0,1,0,2
"1269","cabinet",0,4,0,0,2,0
"1270","censu",0,4,3,5,3,0
"1271","drone",0,4,3,0,0,3
"1272","ethic",0,4,4,2,2,2
"1273","faster",0,4,6,5,0,0
"1274","happening",0,4,6,0,2,1
"1275","initiative",0,4,2,0,0,0
"1276","jan",0,4,0,0,1,0
"1277","meet",0,4,0,7,2,2
"1278","minnesota",0,4,7,1,0,0
"1279","motor",0,4,2,0,0,0
"1280","removed",0,4,2,0,2,0
"1281","rent",0,4,0,1,1,5
"1282","responsibility",0,4,0,0,0,2
"1283","shown",0,4,4,2,0,0
"1284","thoma",0,4,5,0,1,0
"1285","tied",0,4,0,0,1,1
"1286","weekend",0,4,1,0,0,2
"1287","admit",0,3,0,3,4,1
"1288","allegation",0,3,0,0,0,1
"1289","alternative",0,3,2,0,0,1
"1290","appear",0,3,0,2,0,0
"1291","applying",0,3,0,0,0,0
"1292","appoint",0,3,0,0,0,0
"1293","attempted",0,3,0,2,0,0
"1294","began",0,3,4,1,4,0
"1295","bottom",0,3,2,9,0,7
"1296","brotherhood",0,3,1,0,0,0
"1297","clackama",0,3,1,0,0,1
"1298","conviction",0,3,3,0,0,1
"1299","depression",0,3,1,1,0,5
"1300","developing",0,3,1,2,0,0
"1301","division",0,3,0,0,1,0
"1302","dome",0,3,1,0,1,0
"1303","egypt",0,3,0,0,0,2
"1304","flag",0,3,2,4,4,2
"1305","fundraising",0,3,0,0,2,2
"1306","hall",0,3,1,0,4,1
"1307","involve",0,3,1,0,0,0
"1308","jew",0,3,0,0,1,0
"1309","jimmy",0,3,1,0,1,0
"1310","justin",0,3,0,0,0,0
"1311","kidnapping",0,3,1,0,1,0
"1312","margaret",0,3,0,0,1,0
"1313","met",0,3,0,4,1,1
"1314","midwest",0,3,3,0,0,2
"1315","mostly",0,3,2,7,1,1
"1316","nato",0,3,1,1,1,1
"1317","panther",0,3,0,0,0,0
"1318","pari",0,3,0,1,1,0
"1319","platform",0,3,5,1,0,2
"1320","rebuild",0,3,1,0,0,0
"1321","releasing",0,3,1,1,0,0
"1322","revolution",0,3,0,2,0,0
"1323","rural",0,3,1,0,0,1
"1324","sanctuary",0,3,4,3,0,0
"1325","schedule",0,3,3,1,0,0
"1326","serve",0,3,3,1,2,5
"1327","share",0,3,4,5,0,4
"1328","ship",0,3,1,1,0,1
"1329","site",0,3,1,1,3,1
"1330","st",0,3,2,0,1,3
"1331","stayed",0,3,0,0,0,2
"1332","trademark",0,3,0,0,0,0
"1333","treated",0,3,0,1,0,0
"1334","ukraine",0,3,0,2,0,3
"1335","veto",0,3,0,3,0,3
"1336","whatever",0,3,0,1,1,0
"1337","wive",0,3,0,1,0,0
"1338","accused",0,2,0,5,2,1
"1339","advanced",0,2,7,2,0,0
"1340","advocating",0,2,0,0,0,0
"1341","akin",0,2,2,0,0,1
"1342","amash",0,2,0,0,0,0
"1343","apologizing",0,2,0,0,0,0
"1344","backing",0,2,0,0,0,0
"1345","bag",0,2,1,0,0,0
"1346","becoming",0,2,5,1,2,1
"1347","believed",0,2,0,0,0,1
"1348","boon",0,2,0,0,0,0
"1349","boyfriend",0,2,0,0,0,1
"1350","branded",0,2,0,0,0,0
"1351","bunked",0,2,0,0,0,0
"1352","burri",0,2,0,0,0,0
"1353","calculated",0,2,0,0,0,0
"1354","cat",0,2,3,1,0,2
"1355","cattle",0,2,0,0,0,0
"1356","choosing",0,2,0,0,0,0
"1357","churche",0,2,0,0,0,0
"1358","commitment",0,2,1,4,0,2
"1359","conduct",0,2,0,1,1,0
"1360","confirmed",0,2,2,0,0,3
"1361","confiscation",0,2,0,0,0,0
"1362","congested",0,2,0,0,0,0
"1363","continuing",0,2,0,0,0,0
"1364","contractor",0,2,0,0,0,0
"1365","countles",0,2,0,0,0,0
"1366","craft",0,2,0,0,0,1
"1367","crow",0,2,0,0,0,0
"1368","deliberately",0,2,0,0,1,0
"1369","deputy",0,2,0,0,0,0
"1370","disappear",0,2,0,0,0,0
"1371","disneyland",0,2,0,0,0,0
"1372","distributed",0,2,0,0,0,1
"1373","dodd",0,2,3,0,0,1
"1374","dolphin",0,2,0,0,0,0
"1375","duffy",0,2,0,0,2,0
"1376","earned",0,2,6,7,3,2
"1377","earthquake",0,2,0,0,0,0
"1378","eat",0,2,1,1,1,0
"1379","enrolled",0,2,1,0,2,0
"1380","entering",0,2,0,0,0,1
"1381","evolution",0,2,1,0,0,0
"1382","exceed",0,2,3,2,0,3
"1383","firearm",0,2,3,15,2,7
"1384","gap",0,2,3,4,0,1
"1385","garbage",0,2,0,0,1,0
"1386","gibb",0,2,0,0,1,0
"1387","governing",0,2,0,0,0,0
"1388","hate",0,2,1,2,3,1
"1389","hemp",0,2,0,0,0,1
"1390","highly",0,2,2,0,0,0
"1391","hijacker",0,2,0,0,0,0
"1392","hoover",0,2,0,0,0,0
"1393","impossible",0,2,0,2,0,0
"1394","inaction",0,2,2,0,0,0
"1395","incident",0,2,6,0,1,5
"1396","initiated",0,2,0,0,0,0
"1397","injected",0,2,0,0,0,0
"1398","instructional",0,2,0,0,0,0
"1399","insure",0,2,0,0,0,0
"1400","jefferson",0,2,5,0,0,0
"1401","kilmartin",0,2,0,0,0,0
"1402","klein",0,2,0,0,1,0
"1403","kurt",0,2,0,0,1,0
"1404","lincoln",0,2,3,0,0,4
"1405","longstanding",0,2,0,0,0,0
"1406","looked",0,2,2,0,0,0
"1407","lottery",0,2,3,3,0,0
"1408","manipulated",0,2,0,0,0,0
"1409","mccollum",0,2,0,2,3,2
"1410","measle",0,2,0,0,1,3
"1411","megyn",0,2,0,0,0,0
"1412","melania",0,2,0,0,0,0
"1413","merkley",0,2,0,0,0,0
"1414","misinformed",0,2,0,0,0,0
"1415","mobil",0,2,1,1,0,0
"1416","monthly",0,2,0,0,2,0
"1417","msnbc",0,2,0,0,0,0
"1418","noncitizen",0,2,0,0,0,0
"1419","normandy",0,2,0,0,1,0
"1420","nytime",0,2,0,0,0,0
"1421","observer",0,2,0,0,0,0
"1422","opened",0,2,0,0,0,1
"1423","ore",0,2,1,2,0,1
"1424","oregonian",0,2,4,0,2,3
"1425","oshaughnessy",0,2,0,0,0,0
"1426","outlaw",0,2,3,0,2,2
"1427","outrageou",0,2,2,0,0,0
"1428","own",0,2,2,3,0,2
"1429","patent",0,2,0,0,1,0
"1430","pinprick",0,2,0,0,0,0
"1431","produce",0,2,5,3,0,1
"1432","professional",0,2,0,1,0,3
"1433","quite",0,2,2,0,0,0
"1434","quote",0,2,3,0,3,1
"1435","railroad",0,2,0,0,0,0
"1436","raped",0,2,2,0,0,0
"1437","rapist",0,2,0,0,2,0
"1438","recommended",0,2,2,0,0,0
"1439","regional",0,2,0,0,0,0
"1440","registry",0,2,0,0,0,0
"1441","relationship",0,2,0,0,2,2
"1442","response",0,2,4,1,2,0
"1443","roland",0,2,0,0,0,0
"1444","sanger",0,2,0,0,1,0
"1445","sayshillary",0,2,0,0,0,0
"1446","servicemen",0,2,0,0,0,0
"1447","shelby",0,2,0,0,0,0
"1448","shoe",0,2,0,0,0,0
"1449","storie",0,2,0,0,0,0
"1450","swapped",0,2,0,0,1,0
"1451","swine",0,2,0,0,1,0
"1452","threaten",0,2,1,1,1,1
"1453","threw",0,2,0,0,0,0
"1454","tie",0,2,1,2,1,0
"1455","trimester",0,2,0,0,0,0
"1456","truth",0,2,1,0,1,3
"1457","unfairly",0,2,0,0,0,0
"1458","unilaterally",0,2,0,0,0,0
"1459","visa",0,2,1,6,0,0
"1460","wi",0,2,0,3,0,0
"1461","wonder",0,2,0,0,0,0
"1462","abolishe",0,1,0,0,0,0
"1463","absentee",0,1,0,1,0,0
"1464","acted",0,1,0,1,1,0
"1465","adjust",0,1,0,0,0,0
"1466","admin",0,1,0,0,0,0
"1467","advisor",0,1,1,1,1,0
"1468","allan",0,1,0,2,0,0
"1469","allied",0,1,0,0,0,0
"1470","amber",0,1,0,0,0,0
"1471","ammo",0,1,0,0,0,0
"1472","andy",0,1,0,0,0,0
"1473","anniversary",0,1,0,0,2,1
"1474","appearance",0,1,0,2,0,0
"1475","approaching",0,1,3,0,0,0
"1476","arbitration",0,1,0,0,1,0
"1477","army",0,1,3,1,3,3
"1478","atm",0,1,0,1,0,0
"1479","attempting",0,1,0,0,1,0
"1480","avid",0,1,0,1,0,0
"1481","bail",0,1,2,0,1,0
"1482","bar",0,1,4,3,0,2
"1483","barbecue",0,1,0,0,1,0
"1484","behavior",0,1,0,2,0,0
"1485","belt",0,1,0,0,1,0
"1486","bomb",0,1,0,0,2,0
"1487","bu",0,1,0,4,0,1
"1488","budged",0,1,0,0,0,2
"1489","bust",0,1,0,0,0,0
"1490","ca",0,1,0,0,0,0
"1491","cafeteria",0,1,0,0,1,0
"1492","cain",0,1,0,0,0,0
