"","word","Barely True","False","Half-True","Mostly-True","Not known","True"
"1937","dumped",1,1,0,0,0,0
"1938","dunnam",1,0,0,0,0,0
"1939","duvalier",1,0,0,0,0,0
"1940","dwi",1,0,0,1,0,0
"1941","dwight",1,1,2,0,0,0
"1942","dwindled",1,0,0,0,0,0
"1943","dynamic",1,0,0,0,0,0
"1944","earlier",1,0,2,0,1,2
"1945","ease",1,0,0,0,0,0
"1946","easiest",1,0,0,0,0,0
"1947","ed",1,0,1,2,2,1
"1948","editing",1,0,0,0,0,0
"1949","educated",1,0,2,1,0,0
"1950","effective",1,3,3,1,1,2
"1951","efficiency",1,1,3,1,0,0
"1952","el",1,1,1,1,1,0
"1953","elect",1,2,1,2,3,1
"1954","elective",1,2,0,0,0,0
"1955","electricity",1,0,1,3,1,1
"1956","electromagnetic",1,0,0,0,0,0
"1957","electronically",1,0,0,0,0,0
"1958","elementary",1,0,3,3,0,0
"1959","elena",1,0,1,0,1,1
"1960","eligible",1,3,0,1,2,5
"1961","eliminating",1,1,2,4,1,1
"1962","elyse",1,0,0,0,0,0
"1963","embassy",1,0,2,1,0,0
"1964","embroiled",1,0,0,0,0,0
"1965","embryonic",1,0,0,0,0,0
"1966","emerged",1,1,0,0,0,0
"1967","emirate",1,0,0,0,0,0
"1968","emolument",1,0,0,0,0,0
"1969","emphatically",1,0,0,0,0,0
"1970","employed",1,1,3,0,1,1
"1971","empowered",1,0,0,0,0,0
"1972","ending",1,1,2,1,1,2
"1973","endorse",1,2,0,0,3,1
"1974","enforcement",1,4,6,3,0,2
"1975","enforcing",1,0,0,0,0,0
"1976","engage",1,1,1,0,0,0
"1977","england",1,0,5,2,1,1
"1978","enjoy",1,0,1,0,0,0
"1979","enlist",1,0,1,0,0,0
"1980","enormou",1,0,1,0,0,0
"1981","enrich",1,0,0,0,0,0
"1982","enrichment",1,0,0,0,0,0
"1983","enroll",1,1,1,1,0,0
"1984","enrollee",1,3,0,1,0,0
"1985","entanglement",1,0,0,0,0,0
"1986","enterprise",1,0,0,1,2,0
"1987","entirety",1,0,0,0,0,1
"1988","entitled",1,0,0,0,0,0
"1989","entitlement",1,1,1,0,0,2
"1990","entrance",1,0,0,1,0,0
"1991","environmentalist",1,1,0,0,0,0
"1992","equipment",1,1,0,0,0,2
"1993","era",1,2,1,5,0,1
"1994","erratic",1,0,0,0,0,0
"1995","escalating",1,0,0,0,0,0
"1996","escalation",1,0,0,0,0,0
"1997","essay",1,0,0,0,0,0
"1998","established",1,0,1,2,1,0
"1999","ethnically",1,0,0,0,0,0
"2000","europe",1,3,3,2,0,0
"2001","evaluate",1,0,0,0,0,0
"2002","everywhere",1,0,0,1,0,0
"2003","exact",1,0,1,0,0,1
"2004","exaggerated",1,0,0,0,1,0
"2005","examiner",1,0,0,0,0,0
"2006","exception",1,0,0,2,0,1
"2007","exempt",1,3,0,2,1,2
"2008","exercised",1,0,0,0,0,0
"2009","exonerated",1,0,0,0,1,0
"2010","expand",1,4,3,2,2,1
"2011","expanded",1,1,3,4,0,3
"2012","expanding",1,4,4,2,0,1
"2013","expect",1,1,1,0,0,0
"2014","experienced",1,0,3,1,0,1
"2015","expert",1,1,0,0,0,2
"2016","exploited",1,0,1,0,0,0
"2017","exponential",1,0,0,0,0,0
"2018","exposed",1,2,0,0,0,0
"2019","exposure",1,0,0,0,0,0
"2020","extremist",1,2,3,3,2,0
"2021","faa",1,0,0,0,0,0
"2022","face",1,5,3,0,8,0
"2023","facebook",1,1,1,1,2,2
"2024","facilitate",1,1,0,0,0,0
"2025","fall",1,2,2,4,1,3
"2026","faltering",1,0,0,0,0,0
"2027","fanatical",1,0,0,0,0,0
"2028","fancy",1,0,3,0,0,0
"2029","fare",1,0,0,2,0,0
"2030","fast",1,1,2,3,0,2
"2031","fatalitie",1,2,3,3,0,4
"2032","favoritism",1,0,1,0,0,0
"2033","fda",1,0,0,0,0,0
"2034","feasible",1,0,1,0,0,0
"2035","federally",1,0,0,1,1,1
"2036","feldstein",1,0,0,0,0,0
"2037","felonie",1,0,1,3,0,1
"2038","fema",1,0,1,0,0,0
"2039","festival",1,0,0,0,1,1
"2040","fetish",1,0,0,0,0,0
"2041","field",1,5,6,2,1,1
"2042","filed",1,0,0,1,3,1
"2043","filibuster",1,4,0,1,0,0
"2044","financed",1,0,0,0,0,0
"2045","fincher",1,1,0,0,0,0
"2046","fingerprint",1,0,0,1,0,0
"2047","fingerprinting",1,0,1,0,0,0
"2048","finish",1,1,0,3,0,0
"2049","finite",1,0,0,0,0,0
"2050","finland",1,1,0,0,0,0
"2051","fiorina",1,0,0,3,0,0
"2052","fiscal",1,5,12,4,1,4
"2053","fivethirtyeight",1,0,0,0,0,0
"2054","fixing",1,1,0,0,0,0
"2055","fl",1,0,1,1,0,0
"2056","fla",1,0,1,1,0,0
"2057","flatlined",1,0,0,0,0,0
"2058","flawed",1,0,0,0,0,0
"2059","fled",1,0,0,0,0,0
"2060","flipped",1,0,0,0,0,0
"2061","floodgate",1,0,0,0,0,0
"2062","flowing",1,0,0,0,0,0
"2063","fluorescent",1,0,1,0,1,0
"2064","flying",1,3,0,0,0,0
"2065","focusing",1,1,0,0,0,0
"2066","follow",1,2,2,0,0,0
"2067","follower",1,0,0,1,0,0
"2068","fond",1,1,0,0,0,0
"2069","fooled",1,0,0,0,0,0
"2070","footed",1,0,0,0,0,0
"2071","ford",1,0,0,1,0,1
"2072","forecasting",1,0,0,0,0,0
"2073","foreigner",1,0,0,0,0,1
"2074","forever",1,0,0,0,1,0
"2075","form",1,8,4,3,1,1
"2076","formammogram",1,0,0,0,0,0
"2077","fort",1,1,3,0,2,2
"2078","fortune",1,0,2,4,0,0
"2079","forty",1,2,1,9,1,4
"2080","founder",1,3,1,1,2,1
"2081","fourth",1,3,5,5,0,1
"2082","fraction",1,0,1,0,0,0
"2083","frederica",1,0,0,0,1,0
"2084","freeze",1,1,0,0,0,2
"2085","fresh",1,0,0,1,1,0
"2086","freshman",1,0,0,0,1,0
"2087","friday",1,0,1,0,0,0
"2088","friendly",1,1,3,1,0,0
"2089","frisk",1,0,0,0,0,1
"2090","front",1,0,2,2,2,1
"2091","frontman",1,0,0,0,0,0
"2092","frozen",1,0,0,0,0,0
"2093","fuel",1,3,2,2,1,4
"2094","fulton",1,1,0,3,0,1
"2095","fume",1,0,0,0,0,0
"2096","furloughed",1,0,0,0,0,0
"2097","gaming",1,0,0,0,0,0
"2098","gang",1,3,3,0,0,1
"2099","ganley",1,0,0,0,0,1
"2100","garage",1,0,0,0,0,0
"2101","garden",1,0,0,0,0,0
"2102","gardening",1,0,0,0,1,0
"2103","gardner",1,0,2,0,1,0
"2104","garland",1,1,0,0,0,0
"2105","gaza",1,2,0,1,0,0
"2106","geared",1,0,0,0,0,1
"2107","gelber",1,0,0,0,1,0
"2108","gen",1,1,0,0,2,0
"2109","generate",1,0,2,6,1,0
"2110","generation",1,0,4,4,0,2
"2111","genocide",1,0,0,0,1,0
"2112","georgian",1,0,1,3,0,1
"2113","gift",1,0,3,2,0,0
"2114","gig",1,0,0,0,0,0
"2115","gillespie",1,0,1,2,0,0
"2116","gingrey",1,0,1,0,1,0
"2117","gingrich",1,2,3,5,3,7
"2118","giveway",1,0,0,0,0,0
"2119","glenn",1,1,0,0,0,2
"2120","globalist",1,0,0,0,0,0
"2121","gohmert",1,0,0,0,0,0
"2122","gold",1,2,2,1,3,0
"2123","gonzale",1,0,0,0,0,0
"2124","goodlatte",1,0,0,0,0,0
"2125","gordon",1,0,0,1,0,0
"2126","gore",1,0,2,0,0,1
"2127","gospel",1,0,0,0,0,0
"2128","governmental",1,0,0,0,0,0
"2129","grab",1,0,0,0,0,0
"2130","grade",1,3,3,5,1,4
"2131","graduation",1,2,11,7,0,3
"2132","graffiti",1,0,0,0,0,0
"2133","grandfathered",1,0,0,0,0,0
"2134","granholm",1,0,0,0,0,0
"2135","gration",1,0,0,0,0,0
"2136","gravel",1,0,0,0,0,0
"2137","gravy",1,0,0,0,0,0
"2138","greater",1,3,8,3,0,5
"2139","greene",1,1,0,0,0,3
"2140","greenest",1,0,0,0,0,0
"2141","greenhouse",1,3,0,2,0,1
"2142","greenlight",1,1,0,0,0,0
"2143","greenspan",1,0,0,0,1,0
"2144","grenada",1,0,0,0,0,0
"2145","grew",1,3,4,8,0,2
"2146","griffith",1,0,0,0,0,0
"2147","grizzlie",1,0,0,0,0,0
"2148","gros",1,1,1,2,1,5
"2149","ground",1,4,5,1,0,2
"2150","grounded",1,0,0,0,0,0
"2151","groundlaw",1,0,0,0,0,0
"2152","groundwork",1,0,0,0,0,0
"2153","grower",1,0,0,1,0,0
"2154","guaranteeing",1,0,0,1,0,0
"2155","guardian",1,1,0,0,0,0
"2156","gudex",1,0,0,0,0,0
"2157","guessed",1,0,0,0,0,0
"2158","guideline",1,0,0,0,0,0
"2159","guilty",1,1,1,0,0,2
"2160","gulp",1,0,0,0,0,0
"2161","gunshot",1,0,0,0,0,0
"2162","gunter",1,0,0,0,0,0
"2163","gym",1,0,0,1,0,0
"2164","h",1,0,0,0,0,0
"2165","hagan",1,0,0,0,0,0
"2166","hagel",1,0,1,0,1,0
"2167","haiti",1,0,0,0,1,1
"2168","haitian",1,1,0,0,0,0
"2169","halfway",1,0,0,1,1,1
"2170","halting",1,0,0,0,0,0
"2171","hammer",1,0,0,0,1,2
"2172","handel",1,0,0,1,1,0
"2173","hannity",1,0,0,0,0,0
"2174","hardcover",1,0,0,0,0,0
"2175","harnessing",1,0,0,0,0,0
"2176","harri",1,0,0,2,0,0
"2177","harry",1,6,4,2,0,4
"2178","harshest",1,0,0,0,0,0
"2179","harvest",1,0,1,0,0,0
"2180","harvey",1,0,0,0,2,0
"2181","hazardou",1,0,0,0,0,0
"2182","hca",1,0,1,1,1,0
"2183","headquarter",1,1,1,0,2,3
"2184","heart",1,2,2,1,0,1
"2185","hedge",1,3,0,0,0,1
"2186","hefty",1,0,1,0,0,0
"2187","heinou",1,0,0,0,0,0
"2188","henry",1,0,1,2,0,0
"2189","herald",1,0,0,0,0,0
"2190","herd",1,0,0,0,0,0
"2191","hero",1,0,0,0,0,1
"2192","hey",1,0,0,1,0,0
"2193","hid",1,0,0,0,0,0
"2194","hidden",1,2,0,0,1,2
"2195","hide",1,0,1,0,1,2
"2196","hill",1,2,0,0,0,0
"2197","hillarycare",1,0,0,0,0,1
"2198","historical",1,1,2,0,0,0
"2199","hode",1,0,0,0,0,0
"2200","hole",1,0,3,0,0,1
"2201","holiday",1,2,4,0,4,1
"2202","hollywood",1,0,1,0,0,0
"2203","holperin",1,0,0,0,0,1
"2204","holton",1,0,1,0,0,0
"2205","homecoming",1,0,0,0,0,0
"2206","homestead",1,0,0,0,0,0
"2207","hometown",1,0,0,0,0,0
"2208","homicide",1,2,3,4,4,2
"2209","homosexuality",1,2,0,0,0,0
"2210","honor",1,0,0,1,0,2
"2211","hooligan",1,0,0,0,0,0
"2212","hooter",1,0,0,0,0,0
"2213","hopeles",1,0,0,0,0,0
"2214","hoping",1,0,0,0,0,0
"2215","hopper",1,1,0,0,0,0
"2216","horse",1,0,2,0,2,0
"2217","hose",1,0,0,0,0,0
"2218","hotline",1,0,0,0,0,0
"2219","hpv",1,1,0,0,0,0
"2220","hungry",1,0,0,0,0,0
"2221","hurd",1,0,2,0,0,1
"2222","hurting",1,1,0,0,1,0
"2223","hussein",1,1,0,0,4,1
"2224","hyde",1,0,1,0,0,0
"2225","ice",1,0,2,0,1,0
"2226","identifiable",1,0,0,0,1,0
"2227","identified",1,0,1,2,0,0
"2228","identify",1,2,1,0,0,0
"2229","identity",1,0,1,0,0,0
"2230","ideologue",1,0,0,0,0,0
"2231","ied",1,0,0,0,0,0
"2232","ii",1,2,6,3,1,4
"2233","imam",1,1,0,0,0,0
"2234","immediate",1,0,1,0,0,2
"2235","imminent",1,1,0,0,0,0
"2236","impacted",1,0,0,0,0,1
"2237","impeach",1,0,0,0,0,0
"2238","impeachment",1,0,0,0,0,1
"2239","implement",1,0,0,0,0,1
"2240","implication",1,0,0,0,0,0
"2241","imported",1,0,0,0,0,1
"2242","imposing",1,0,0,0,1,0
"2243","imprisoning",1,0,0,0,0,0
"2244","improper",1,0,0,0,0,0
"2245","improvised",1,0,0,0,0,0
"2246","included",1,5,2,0,0,3
"2247","incoming",1,0,0,1,0,0
"2248","inconsistent",1,0,0,0,0,0
"2249","incorporate",1,0,0,0,0,0
"2250","increasingly",1,0,0,0,0,0
"2251","incumbent",1,0,0,2,0,2
"2252","independently",1,0,0,0,0,0
"2253","index",1,0,0,0,0,0
"2254","indication",1,0,0,0,0,0
"2255","indoor",1,0,0,0,0,0
"2256","inefficiencie",1,0,0,0,0,0
"2257","ineligible",1,1,0,0,0,0
"2258","inflated",1,0,0,0,0,0
"2259","inflationary",1,1,0,0,0,0
"2260","inform",1,0,0,1,0,0
"2261","information",1,4,4,2,2,0
"2262","infrastructural",1,0,0,0,0,0
"2263","injurie",1,0,0,1,2,1
"2264","injury",1,0,0,1,0,1
"2265","insecure",1,0,0,0,1,0
"2266","inside",1,2,0,0,2,1
"2267","insist",1,0,0,0,0,0
"2268","instruction",1,1,0,0,1,0
"2269","insured",1,0,0,0,1,2
"2270","intellectually",1,0,0,0,0,0
"2271","intended",1,3,0,0,1,1
"2272","intentional",1,0,0,0,0,0
"2273","interception",1,0,0,0,0,0
"2274","interned",1,0,0,0,0,0
"2275","internet",1,3,7,6,0,2
"2276","interstate",1,0,0,2,0,0
"2277","interviewer",1,0,0,0,0,0
"2278","invasive",1,0,0,1,0,1
"2279","investigate",1,0,0,0,0,3
"2280","iranian",1,5,2,1,3,1
"2281","iraqi",1,0,3,0,1,1
"2282","isd",1,0,0,0,0,0
"2283","islamist",1,0,0,1,2,0
"2284","isleading",1,0,0,0,0,0
"2285","israelfor",1,0,0,0,0,0
"2286","istheone",1,0,0,0,0,0
"2287","iv",1,0,0,0,0,0
"2288","jacket",1,0,0,0,0,0
"2289","jackson",1,0,0,0,2,0
"2290","jacob",1,0,0,0,0,0
"2291","jazzercise",1,0,0,0,0,0
"2292","jeopardy",1,0,0,0,0,0
"2293","jetliner",1,0,0,0,0,0
"2294","jihad",1,0,0,0,1,0
"2295","jihadist",1,0,1,0,0,0
"2296","joanne",1,0,0,1,2,0
"2297","jon",1,3,3,2,0,4
"2298","jong",1,0,0,0,0,0
"2299","jordan",1,0,0,0,0,0
"2300","josh",1,2,1,1,3,0
"2301","juarez",1,1,0,0,0,0
"2302","judeo",1,0,0,0,0,0
"2303","judicial",1,3,3,1,0,1
"2304","judithanne",1,0,0,0,0,0
"2305","julia",1,0,0,0,0,0
"2306","julin",1,0,0,0,0,0
"2307","jumpstarting",1,0,0,0,0,0
"2308","junket",1,0,0,0,3,0
"2309","kagan",1,0,4,1,1,1
"2310","kasich",1,5,5,4,2,2
"2311","keeping",1,0,2,1,0,2
"2312","kelli",1,0,0,0,0,0
"2313","kemp",1,1,0,0,0,0
"2314","kennel",1,0,0,0,0,0
"2315","kentuckian",1,0,1,0,1,0
"2316","kenya",1,4,0,1,1,0
"2317","keystonexl",1,0,0,0,0,0
"2318","kicked",1,0,0,0,0,0
"2319","kicker",1,0,0,0,0,0
"2320","kidnapped",1,0,0,0,0,0
"2321","kitchen",1,0,0,0,0,0
"2322","kitten",1,0,0,0,0,0
"2323","kkk",1,0,1,0,0,0
"2324","kloppenburg",1,0,0,1,2,0
"2325","knew",1,3,0,1,1,0
"2326","knowing",1,0,2,0,0,0
"2327","korean",1,0,0,1,0,3
"2328","kosher",1,1,0,0,0,0
"2329","kosovo",1,0,0,1,0,0
"2330","la",1,2,0,1,0,0
"2331","lab",1,0,0,0,1,1
"2332","lac",1,1,0,0,0,0
"2333","lakefront",1,0,0,0,0,0
"2334","lamontagne",1,0,0,0,0,0
"2335","lamp",1,0,0,0,0,0
"2336","lance",1,0,0,0,0,0
"2337","lanie",1,0,0,0,0,0
"2338","lanier",1,0,0,0,0,0
"2339","laredo",1,0,0,0,0,0
"2340","largely",1,3,1,0,0,1
"2341","latino",1,1,2,5,0,6
"2342","launcher",1,0,0,0,0,0
"2343","lax",1,1,0,0,1,0
"2344","lazy",1,0,0,0,0,0
"2345","lbj",1,1,0,0,0,0
"2346","leave",1,7,9,6,1,6
"2347","leaving",1,3,6,5,1,2
"2348","lebanon",1,0,1,0,0,0
"2349","legalizing",1,2,0,0,0,0
"2350","legislationto",1,0,0,0,0,0
"2351","leonard",1,0,0,0,0,0
"2352","lessen",1,0,0,0,0,0
"2353","leticia",1,0,0,0,0,0
"2354","leukemia",1,0,0,0,0,0
"2355","liabilitie",1,0,0,0,0,0
"2356","library",1,1,2,0,0,3
"2357","licensed",1,0,3,0,1,2
"2358","lieberman",1,0,0,1,0,0
"2359","lieutenant",1,1,1,3,0,0
"2360","lifting",1,0,0,0,0,0
"2361","liked",1,0,0,0,0,1
"2362","likud",1,0,0,0,0,0
"2363","limbaugh",1,0,0,0,1,0
"2364","linked",1,1,2,0,0,0
"2365","ll",1,0,0,0,0,0
"2366","loading",1,0,0,0,0,0
"2367","lobby",1,1,1,1,0,1
"2368","locked",1,0,0,0,0,0
"2369","lockstep",1,0,0,0,0,0
"2370","loi",1,1,2,0,0,0
"2371","longest",1,2,0,0,1,2
"2372","loretta",1,0,0,0,1,0
"2373","los",1,3,2,1,1,2
"2374","losing",1,5,6,3,1,2
"2375","louie",1,0,0,0,0,0
"2376","lounge",1,0,0,0,0,1
"2377","lpez",1,0,0,0,0,0
"2378","lunch",1,1,0,2,1,2
"2379","lynch",1,1,0,2,1,0
"2380","lynn",1,0,1,0,0,0
"2381","m",1,1,0,0,0,1
"2382","macginnitie",1,1,0,0,0,0
"2383","madison",1,1,0,2,1,0
"2384","magic",1,1,0,0,0,0
"2385","mainly",1,0,0,1,0,0
"2386","maintained",1,0,0,1,0,3
"2387","mama",1,0,0,0,0,0
"2388","manage",1,0,0,0,0,1
"2389","mandatory",1,0,1,3,4,2
"2390","mandel",1,3,1,2,2,0
"2391","manipulating",1,0,0,0,0,0
"2392","manipulation",1,0,0,0,0,0
"2393","mankind",1,0,0,0,0,0
"2394","mansion",1,1,2,0,1,3
"2395","map",1,0,0,1,0,0
"2396","mar",1,0,0,0,0,0
"2397","maria",1,0,0,0,0,0
"2398","marketplace",1,1,0,1,2,1
"2399","marshall",1,0,1,0,0,0
"2400","massage",1,0,1,0,0,0
"2401","masshealth",1,0,0,0,0,0
"2402","matching",1,0,0,1,0,0
"2403","mateen",1,0,0,0,0,0
"2404","maternal",1,0,1,0,0,0
"2405","maternity",1,0,0,1,0,2
"2406","matthew",1,0,0,0,0,0
"2407","mayoral",1,0,2,1,2,1
"2408","mccrory",1,0,1,0,0,0
"2409","mcdonald",1,0,0,1,1,1
"2410","mcintyre",1,0,0,0,0,0
"2411","mclauchlan",1,0,0,0,0,0
"2412","meal",1,0,2,0,0,1
"2413","meaning",1,0,2,1,0,0
"2414","medication",1,0,0,1,0,1
"2415","medicine",1,1,1,3,2,0
"2416","melanoma",1,0,0,0,0,0
"2417","meltdown",1,0,0,0,0,0
"2418","memo",1,0,0,1,0,0
"2419","menendez",1,0,2,0,0,0
"2420","menhaden",1,0,0,0,0,0
"2421","mentioning",1,0,0,0,0,0
"2422","mercer",1,0,0,0,0,0
"2423","merrick",1,2,0,0,0,0
"2424","merry",1,0,0,0,1,0
"2425","message",1,0,0,0,1,0
"2426","method",1,0,0,1,1,1
"2427","metro",1,1,2,5,0,2
"2428","mexican",1,3,4,2,6,3
"2429","midterm",1,0,0,1,0,0
"2430","might",1,4,2,0,2,1
"2431","migration",1,1,0,1,0,0
"2432","mikal",1,0,0,0,0,0
"2433","milking",1,0,0,0,0,0
"2434","miller",1,0,0,0,0,1
"2435","min",1,0,0,0,0,0
"2436","mind",1,0,0,2,1,0
"2437","mindles",1,0,0,0,0,0
"2438","mineral",1,0,0,1,0,0
"2439","minimize",1,0,0,0,1,0
"2440","mining",1,2,0,0,0,2
"2441","minion",1,0,0,0,0,0
"2442","minister",1,0,1,4,1,0
"2443","mirror",1,0,0,0,0,1
"2444","miscarriage",1,0,1,0,0,0
"2445","misdemeanor",1,0,0,1,0,0
"2446","mismanaged",1,1,0,0,1,0
"2447","missed",1,1,1,2,0,2
"2448","missile",1,0,2,1,0,2
"2449","missing",1,0,0,1,1,1
"2450","mission",1,1,3,1,0,1
"2451","mob",1,0,0,0,0,1
"2452","model",1,3,2,1,0,5
"2453","modeled",1,0,0,0,0,0
"2454","moderate",1,0,1,4,0,0
"2455","monkey",1,0,0,0,1,0
"2456","mopac",1,0,0,0,0,1
"2457","moroccan",1,0,0,0,0,0
"2458","mortgage",1,3,2,3,3,7
"2459","mosque",1,3,0,0,0,2
"2460","mosul",1,0,0,0,0,0
"2461","motive",1,0,0,0,0,0
"2462","mound",1,0,0,0,0,0
"2463","mount",1,0,0,0,0,0
"2464","mountain",1,0,0,1,0,1
"2465","moved",1,1,4,2,2,2
"2466","movie",1,0,1,0,1,1
"2467","mr",1,4,1,3,0,4
"2468","mu",1,0,0,0,0,0
"2469","mullah",1,0,0,0,0,0
"2470","multi",1,0,1,1,0,0
"2471","multimillion",1,0,0,0,0,0
"2472","multiple",1,2,0,1,0,3
"2473","municipal",1,1,0,0,0,1
"2474","murray",1,0,0,2,0,0
"2475","musharraf",1,0,0,0,0,1
"2476","naked",1,0,0,0,0,0
"2477","nashville",1,0,0,1,0,0
"2478","natalyn",1,0,0,0,0,0
"2479","nationalize",1,0,0,0,0,0
"2480","nature",1,1,0,0,0,0
"2481","naval",1,0,0,1,0,0
"2482","navigable",1,0,0,0,0,0
"2483","near",1,3,7,3,0,5
"2484","nearby",1,0,0,1,0,0
"2485","needy",1,0,0,1,1,0
"2486","negotiate",1,0,0,1,0,0
"2487","negotiated",1,1,2,1,0,0
"2488","nestle",1,0,0,0,0,0
"2489","net",1,4,7,3,0,3
"2490","network",1,1,0,0,1,1
"2491","networking",1,0,0,0,0,0
"2492","neurological",1,0,0,0,0,0
"2493","newborn",1,0,2,0,0,0
"2494","newt",1,2,3,3,3,6
"2495","night",1,4,2,3,1,1
"2496","nixon",1,0,0,1,0,3
"2497","nobody",1,6,1,2,4,3
"2498","nomination",1,0,4,5,1,2
"2499","nondefense",1,0,0,0,0,0
"2500","nonessential",1,0,0,0,0,0
"2501","normal",1,0,2,0,0,0
"2502","northam",1,0,0,0,0,0
"2503","notice",1,2,0,0,0,0
"2504","notoriou",1,0,1,0,0,0
"2505","notre",1,0,0,0,0,0
"2506","november",1,3,7,3,1,1
"2507","nurse",1,3,2,1,0,0
"2508","nutella",1,0,0,0,0,0
"2509","oakley",1,0,0,0,0,0
"2510","oath",1,0,0,0,1,0
"2511","obamatrade",1,0,0,0,0,0
"2512","obstacle",1,0,0,0,0,0
"2513","occasion",1,2,0,0,0,1
"2514","occurrence",1,0,0,0,0,0
"2515","october",1,1,2,0,2,2
"2516","odd",1,0,0,0,0,1
"2517","offend",1,0,0,0,0,0
"2518","offering",1,0,0,0,0,1
"2519","often",1,2,2,2,0,3
"2520","ohioan",1,0,1,3,0,2
"2521","ok",1,0,2,0,1,0
"2522","okay",1,0,0,0,0,0
"2523","oligarch",1,0,0,0,0,0
"2524","olsen",1,0,1,0,0,0
"2525","olympic",1,0,0,2,0,0
"2526","oman",1,0,1,0,0,0
"2527","omar",1,0,0,0,0,0
"2528","openly",1,4,0,0,2,2
"2529","operated",1,0,0,1,0,0
"2530","operational",1,0,0,0,0,0
"2531","opportunitie",1,0,0,0,0,0
"2532","opportunity",1,4,0,2,0,3
"2533","ordered",1,3,1,4,1,1
"2534","orientation",1,0,1,0,0,0
"2535","originallyprojected",1,0,0,0,0,0
"2536","ornamental",1,0,0,0,0,0
"2537","oscar",1,0,0,0,0,0
"2538","outdoor",1,0,0,0,0,0
"2539","outlawing",1,0,0,0,0,0
"2540","outlined",1,0,0,1,0,0
"2541","output",1,0,0,0,1,1
"2542","outsourcing",1,1,3,0,0,0
"2543","outundocumented",1,0,0,0,0,0
"2544","outweigh",1,0,0,0,0,0
"2545","oval",1,0,0,0,0,0
"2546","overhauling",1,0,0,0,0,0
"2547","overpas",1,0,0,0,0,0
"2548","overreached",1,0,0,0,0,0
"2549","overrule",1,0,0,0,0,0
"2550","overrun",1,0,0,0,0,0
"2551","ovide",1,0,0,0,0,0
"2552","owe",1,2,0,9,0,1
"2553","p.m",1,0,0,1,0,0
"2554","pa",1,1,0,0,0,1
"2555","pac",1,5,4,2,0,2
"2556","pack",1,1,1,0,0,2
"2557","packer",1,0,0,1,0,0
"2558","paint",1,0,1,0,0,0
"2559","pakistan",1,2,3,3,3,1
"2560","pallet",1,0,0,0,0,0
"2561","pam",1,0,0,0,0,0
"2562","pandemic",1,0,0,0,0,0
"2563","panel",1,1,3,1,7,3
"2564","pant",1,0,1,2,1,2
"2565","paper",1,3,0,1,2,2
"2566","parade",1,0,0,0,0,0
"2567","paramilitary",1,0,0,0,0,0
"2568","parental",1,0,2,0,0,0
"2569","participate",1,0,1,0,0,0
"2570","particular",1,0,1,0,0,0
"2571","partie",1,2,0,6,0,1
"2572","partisan",1,1,3,1,0,0
"2573","partner",1,3,0,3,0,2
"2574","pasadena",1,0,0,0,0,0
"2575","paso",1,0,1,0,1,0
"2576","passage",1,2,4,0,0,1
"2577","passing",1,0,3,1,0,3
"2578","pathway",1,0,0,0,0,0
"2579","patriotic",1,0,1,0,1,0
"2580","paved",1,0,0,0,0,0
"2581","peacekeeping",1,0,0,1,0,0
"2582","pediatric",1,0,0,1,0,0
"2583","pediatrician",1,0,0,0,0,0
"2584","pembroke",1,0,0,0,0,0
"2585","penitentiarie",1,0,0,0,0,0
"2586","pennie",1,0,1,0,0,0
"2587","percentage",1,4,5,13,0,6
"2588","perfect",1,1,0,0,0,2
"2589","performed",1,0,1,1,2,0
"2590","persuaded",1,0,0,0,0,0
"2591","pete",1,3,3,0,0,1
"2592","peter",1,1,1,0,1,0
"2593","petition",1,0,3,0,0,4
"2594","phd",1,0,0,0,0,0
"2595","phil",1,0,0,1,2,0
"2596","photo",1,3,2,4,2,6
"2597","picked",1,0,0,1,1,0
"2598","piece",1,0,0,2,1,4
"2599","pill",1,1,1,1,0,0
"2600","pillar",1,0,0,0,0,0
"2601","pillowtex",1,0,0,0,0,0
"2602","pilot",1,0,0,0,0,1
"2603","pine",1,0,0,1,0,0
"2604","pipe",1,1,1,0,0,0
"2605","pipeline",1,5,3,2,1,4
"2606","pistoriu",1,0,0,0,0,0
"2607","pivotal",1,0,0,0,0,0
"2608","pizza",1,0,0,3,0,0
"2609","plale",1,0,1,0,0,0
"2610","playboy",1,0,0,0,0,0
"2611","played",1,0,0,1,2,3
"2612","playground",1,0,0,0,0,0
"2613","playoff",1,0,0,0,0,0
"2614","plotting",1,0,0,0,0,0
"2615","plug",1,0,0,0,0,0
"2616","plummeted",1,0,0,0,0,1
"2617","plummeting",1,0,0,0,0,0
"2618","pocketing",1,1,0,0,0,0
"2619","pointed",1,0,0,1,0,2
"2620","polar",1,0,0,0,0,0
"2621","politifact",1,2,3,0,3,0
"2622","polling",1,0,1,0,0,2
"2623","ponzi",1,4,2,0,0,0
"2624","pop",1,0,0,1,0,0
"2625","pope",1,0,0,0,1,0
"2626","porter",1,1,0,0,0,0
"2627","portray",1,0,0,0,0,0
"2628","pose",1,2,0,0,1,0
"2629","positive",1,0,5,0,0,2
"2630","possession",1,1,2,0,0,0
"2631","postal",1,0,3,1,0,0
"2632","postpone",1,0,0,0,0,0
"2633","potentially",1,2,0,2,2,0
"2634","potshoot",1,0,0,0,0,0
"2635","pottery",1,0,0,0,0,0
"2636","powered",1,1,0,0,0,1
"2637","powerful",1,0,0,0,0,0
